loan_id,reporting_date,date_of_birth,age_years,age_band,duration,total_income,avg_monthly_income,avg_monthly_income_band,payment_due_date,days_past_due,risk_category,date,customer_age,total_paid,total_due_today,balance,closing_balance,advance,balance_due_to_date,arrears,balance_due_status,payment,expected_payment,first_payment,first_expected_payment,account_status_l1,account_status_l2,return_date,sale_date,credit_check_done,payment_amount,adjustment_amount,prepayment_amount,deposit,weekly_rate,credit_expiry,next_invoice_date,discount,overpayment_amount,max_payment_date,initial_pay,total_paid_with_adjustments_15d,snapshot_date_from_credit_file,source_file,unnamed_28,credit_snapshot_date,createdat_utc,received,persons_received_from_total,banks_received,paybills_received_others,income_record_count
recf2PBvoP7mEoaQc,2025-01-01,,,,,,,,2024-11-30,32,High,1/1/2025,228,45709,52059.0,31430.0,31430.0,0.0,-6350.0,6350.0,Arrears,0,0.0,0,0,Blocked 31-60,PAR 30,,5/18/2024,Y LOAN,,,0,8499.0,1320.0,11/30/2024,1/4/2025,0.0,0.0,11/23/2024,9819,45709,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recEUDVPKdQmh0JpW,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,229,32619,32719.0,16060.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,5/17/2024,Y LOAN,,,0,4999.0,840.0,12/27/2024,1/3/2025,0.0,0.0,5/9/2025,5839,32619,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recuFFyfxx87O4ppE,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,323,55869,55969.0,5150.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,2/13/2024,Y LOAN,,,0,8499.0,1010.0,12/31/2024,1/7/2025,0.0,0.0,2/6/2025,9509,55869,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recBo4Vf2rd6DoIgU,2025-01-01,,,,,,,,2023-10-26,433,Critical,1/1/2025,461,13979,67739.0,53760.0,53760.0,0.0,-53760.0,53760.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,9/28/2023,Y LOAN,,,0,9499.0,1120.0,10/26/2023,1/2/2025,0.0,0.0,9/28/2023,10619,13979,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec76LlMDVMrm2cRe,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,168,45359,46749.0,38920.0,0.0,0.0,-1390.0,1390.0,Arrears,0,1390.0,0,0,Existing Active,Active,,7/17/2024,Y LOAN,,,0,11999.0,1390.0,1/1/2025,1/8/2025,0.0,0.0,7/14/2025,13389,45359,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec9yJu55jEmXdmly,2025-01-01,,,,,,,,,0,Low,1/1/2025,47,14379,11419.0,35740.0,0.0,2960.0,2960.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,11/15/2024,Y LOAN,,,0,5399.0,860.0,1/24/2025,1/3/2025,0.0,0.0,11/7/2025,6259,14379,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recQbANoW3tp8CTNN,2025-01-01,1994-03-02 21:00:00+00:00,30.8,26-35,6.0,2291100.01,381850.00166666665,"150,000+",,0,Low,1/1/2025,29,52539,36999.0,89740.0,0.0,15540.0,15540.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/3/2024,Y LOAN,,,0,25799.0,2240.0,2/18/2025,1/7/2025,0.0,0.0,3/1/2025,28039,52539,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-03 12:49:23.084000+00:00,827507.01,686813.0,743870.0,32910.0,1.0
recGEDEhDHeKyDs6F,2025-01-01,,,,,,,,,0,Low,1/1/2025,328,56269,55969.0,4750.0,0.0,300.0,300.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,2/8/2024,Y LOAN,,,0,8499.0,1010.0,1/2/2025,1/2/2025,0.0,0.0,2/3/2025,9509,56269,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recYeoMrgRRrVnjOi,2025-01-01,,,,,,,,2024-05-18,228,Critical,1/1/2025,242,7139,34199.0,41000.0,41000.0,0.0,-27060.0,27060.0,Arrears,0,0.0,0,0,Cancelled Returned past 3 mths,Return,8/22/2024,5/4/2024,Y LOAN,,,0,5499.0,820.0,5/18/2024,1/4/2025,0.0,0.0,5/11/2024,6319,7139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec2keWocLHxJYHi7,2025-01-01,,,,,,,,,0,Low,1/1/2025,386,44479,44479.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Loan,Paid Off,,12/12/2023,Y LOAN,,,0,5999.0,740.0,12/10/2024,1/7/2025,0.0,0.0,12/9/2024,6739,44479,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reckE6spA3IjQImmG,2025-01-01,1996-03-14 21:00:00+00:00,28.8,26-35,6.0,2504022.0,417337.0,"150,000+",,0,Low,1/1/2025,8,10079,10079.0,59500.0,59500.0,0.0,0.0,0.0,up to date,0,0.0,0,0,New Active,Active,,12/24/2024,Y LOAN,,,0,7699.0,1190.0,1/7/2025,1/7/2025,0.0,0.0,4/29/2025,8889,10079,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-22 08:28:04.273000+00:00,966168.0,930168.0,585846.0,21840.0,2.0
recZjIIL7JapVaorI,2025-01-01,,,,,,,,2024-11-22,40,Critical,1/1/2025,68,12657,19399.0,56302.0,56302.0,0.0,-6742.0,6742.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,10/25/2024,Y LOAN,,,0,7599.0,1180.0,11/22/2024,1/3/2025,0.0,0.0,12/6/2024,8779,12657,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec5UmZPuOEiYckIy,2025-01-01,,,,,,,,2024-09-26,97,Critical,1/1/2025,97,12709,34939.0,87210.0,87210.0,0.0,-34939.0,34939.0,Arrears,0,0.0,0,0,First 2 days Return,Return,9/27/2024,9/26/2024,Y LOAN,,,0,10999.0,1710.0,9/26/2024,1/2/2025,0.0,0.0,9/26/2024,12709,0,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rechJnln4ar2Kys5l,2025-01-01,,,,,,,,,0,Low,1/1/2025,100,25304,25299.0,43655.0,0.0,5.0,5.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,9/23/2024,Y LOAN,,,0,7599.0,1180.0,1/6/2025,1/6/2025,0.0,0.0,9/15/2025,8779,25304,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recwcsRuGPfBzPgvo,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,442,50119,50219.0,0.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,10/17/2023,Y LOAN,,,0,5499.0,860.0,10/8/2024,1/7/2025,100.0,0.0,10/8/2024,6359,50119,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recfye4v7j7QhGBmX,2025-01-01,,,,,,,,2024-12-26,6,Medium,1/1/2025,272,35399,35419.0,10160.0,10160.0,0.0,-20.0,20.0,Arrears,0,0.0,0,0,Inactive 01-07,Inactive,,4/4/2024,Y LOAN,,,0,4999.0,780.0,12/26/2024,1/2/2025,0.0,0.0,2/24/2025,5779,35399,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recFIXtc3UHULm33q,2025-01-01,,,,,,,,2024-11-02,60,Critical,1/1/2025,67,10399,22999.0,71400.0,71400.0,0.0,-12600.0,12600.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,10/26/2024,Y LOAN,,,0,8999.0,1400.0,11/2/2024,1/4/2025,0.0,0.0,10/26/2024,10399,10399,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recu98BoxiHl5V9Nn,2025-01-01,,,,,,,,,0,Low,1/1/2025,270,76279,73679.0,18460.0,0.0,2600.0,2600.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,4/6/2024,Y LOAN,,,0,10499.0,1620.0,1/11/2025,1/4/2025,0.0,0.0,3/6/2025,12119,76279,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recrEU64qrMnIoQGU,2025-01-01,1985-12-30 21:00:00+00:00,39.0,36-45,11.0,4501607.390000001,409237.0354545455,"150,000+",,0,Low,1/1/2025,26,22000,20019.0,73859.0,0.0,1981.0,1981.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/6/2024,Y LOAN,,,0,13699.0,1580.0,1/10/2025,1/3/2025,0.0,0.0,11/28/2025,15279,22000,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-06 12:48:37.907000+00:00,2381957.39,1749443.0,370000.0,207.0,1.0
recJRjzj36fNrFmDZ,2025-01-01,,,,,,,,,0,Low,1/1/2025,351,72709,72709.0,1210.0,0.0,0.0,0.0,0.0,up to date,1210,0.0,0,0,Existing Active,Active,7/3/2025,1/16/2024,Y LOAN,1210.0,0.0,0,10999.0,1210.0,1/7/2025,1/7/2025,0.0,0.0,1/7/2025,12209,72709,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recHozuaboNhXkKFC,2025-01-01,,,,,,,,,0,Low,1/1/2025,13,34499,34499.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Cash,Paid Off,,12/19/2024,Y CASH,,,0,6899.0,1100.0,12/26/2024,1/2/2025,0.0,0.0,12/19/2024,34499,34499,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reckLdKMrHt32fv6V,2025-01-01,,,,,,,,2024-08-03,151,Critical,1/1/2025,158,16169,63909.0,110670.0,110670.0,0.0,-47740.0,47740.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,7/27/2024,Y LOAN,,,0,13999.0,2170.0,8/3/2024,1/4/2025,0.0,0.0,7/27/2024,16169,16169,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recJrXIMKUGuzfTRq,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,149,19139,19239.0,20200.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,8/5/2024,Y LOAN,,,0,4499.0,670.0,12/30/2024,1/6/2025,0.0,0.0,6/28/2025,5169,19139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recyAr7pIRlcRyE7v,2025-01-01,1985-12-30 21:00:00+00:00,39.0,36-45,,,,,,0,Low,1/1/2025,164,42789,41619.0,37470.0,37470.0,1170.0,1170.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,7/21/2024,Y LOAN,,,0,8499.0,1380.0,1/5/2025,1/5/2025,0.0,0.0,6/4/2025,9879,42789,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-08-28 11:20:41.766000+00:00,,,,,
recRxe2epnvySgU6L,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,387,44379,44479.0,0.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,12/11/2023,Y LOAN,,,0,5999.0,740.0,12/2/2024,1/6/2025,100.0,0.0,10/28/2024,6739,44379,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recY6BprH5Ffy4rzC,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,133,18179,18999.0,23760.0,23760.0,0.0,-720.0,720.0,Arrears,0,720.0,0,0,Existing Active,Active,,8/21/2024,Y LOAN,,,0,4599.0,720.0,1/1/2025,1/8/2025,0.0,0.0,8/6/2025,5319,18279,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recx0gsLPTmxt2t6a,2025-01-01,,,,,,,,,0,Low,1/1/2025,657,65349,64299.0,0.0,0.0,1050.0,1050.0,0.0,advance,0,0.0,0,0,Paid Off Loan,Paid Off,,3/16/2023,Y LOAN,,,0,9699.0,1050.0,3/21/2024,1/2/2025,0.0,1050.0,3/14/2024,10749,65349,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recbRo2CDzUvupf1x,2025-01-01,,,,,,,,,0,Low,1/1/2025,319,79279,79279.0,8580.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,2/17/2024,Y LOAN,,,0,13499.0,1430.0,1/4/2025,1/4/2025,0.0,0.0,2/8/2025,14929,79279,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
receZqSPKKw8UDIKZ,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,159,40139,40239.0,40120.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,7/26/2024,Y LOAN,,,0,8499.0,1380.0,12/27/2024,1/3/2025,0.0,0.0,7/12/2025,9879,40139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec1mQWrWcWRPS6aI,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,133,21689,22499.0,26730.0,0.0,0.0,-810.0,810.0,Arrears,0,810.0,0,0,Existing Active,Active,,8/21/2024,Y LOAN,,,0,6299.0,810.0,1/1/2025,1/8/2025,0.0,0.0,8/25/2025,7109,21689,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recRnpyhCravudRW9,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,166,58719,58819.0,54140.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,7/19/2024,Y LOAN,,,0,12499.0,1930.0,12/27/2024,1/3/2025,0.0,0.0,7/11/2025,14429,58719,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reck6Xzg9BLDXV3yT,2025-01-01,,,,,,,,,0,Low,1/1/2025,155,40309,40239.0,39950.0,39950.0,70.0,70.0,0.0,advance,1400,0.0,0,0,Existing Active,Active,,7/30/2024,Y LOAN,1400.0,0.0,0,8499.0,1380.0,1/7/2025,1/7/2025,0.0,0.0,1/8/2025,9879,40309,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recWqxg22v2ah73pC,2025-01-01,,,,,,,,2024-09-09,114,Critical,1/1/2025,121,24729,66039.0,123930.0,123930.0,0.0,-41310.0,41310.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,9/2/2024,Y LOAN,,,0,22299.0,2430.0,9/9/2024,1/6/2025,0.0,0.0,9/2/2024,24729,24729,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec0cYkedjN3OYyoV,2025-01-01,,,,,,,,,0,Low,1/1/2025,502,166439,166439.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Loan,Paid Off,,8/18/2023,Y LOAN,,,0,24999.0,2720.0,8/9/2024,1/3/2025,0.0,0.0,10/30/2024,30439,166439,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recy3qoPG28ce0lTG,2025-01-01,,,,,,,,,0,Low,1/1/2025,61,27139,27139.0,75680.0,75680.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/1/2024,Y LOAN,,,0,11299.0,1760.0,1/3/2025,1/3/2025,0.0,0.0,9/8/2025,13059,27139,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recthyDtXR7fTBdYs,2025-01-01,,,,,,,,,0,Low,1/1/2025,428,40009,39339.0,0.0,0.0,670.0,670.0,0.0,advance,0,0.0,0,0,Paid Off Loan,Paid Off,,10/31/2023,Y LOAN,,,0,4499.0,670.0,11/5/2024,1/7/2025,0.0,670.0,10/22/2024,5169,40009,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recWjrJGfckQAqYBn,2025-01-01,,,,,,,,,0,Critical,1/1/2025,51,24100,24059.0,73439.0,73439.0,41.0,41.0,0.0,advance,0,0.0,0,0,Lost Write Off,PAR 30,,11/11/2024,Y LOST,,,0,10699.0,1670.0,1/6/2025,1/6/2025,0.0,0.0,6/7/2025,12369,24100,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recvwUPAF073nE9mG,2025-01-01,,,,,,,,2024-11-09,53,High,1/1/2025,214,16839,20859.0,15780.0,15780.0,0.0,-4020.0,4020.0,Arrears,0,0.0,0,0,Blocked 31-60,PAR 30,,6/1/2024,Y LOAN,,,0,3499.0,560.0,11/9/2024,1/4/2025,0.0,0.0,11/10/2024,4059,16839,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recDBhvGlS8FWp71a,2025-01-01,,,,,,,,,0,Low,1/1/2025,240,66979,66899.0,26100.0,0.0,80.0,80.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,5/6/2024,Y LOAN,,,0,12999.0,1540.0,1/6/2025,1/6/2025,0.0,0.0,4/11/2025,14539,66979,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recdf18fUJJv4EyoR,2025-01-01,1983-12-08 21:00:00+00:00,41.1,36-45,6.0,325819.44,54303.24,"50,000-99,999",2025-01-01,0,Medium,1/1/2025,9,11959,12479.0,75020.0,0.0,0.0,-520.0,520.0,Arrears,250,0.0,0,0,New Active,Active,,12/23/2024,Y LOAN,250.0,0.0,0,9499.0,1490.0,12/30/2024,1/6/2025,0.0,0.0,12/15/2025,10989,11959,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-23 08:16:44.466000+00:00,185587.44,131432.0,8800.0,0.0,1.0
rechNabA1iBzlBRmK,2025-01-01,,,,5.0,701942.55,140388.51,"100,000-149,999",2024-12-05,27,Medium,1/1/2025,69,10559,13999.0,39560.0,39560.0,0.0,-3440.0,3440.0,Arrears,0,0.0,0,0,Inactive 15-30,PAR 7,,10/24/2024,Y LOAN,,,0,5399.0,860.0,12/5/2024,1/2/2025,0.0,0.0,11/28/2024,6259,10559,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,360032.55,174306.0,93028.0,74576.0,1.0
recbYEX18RuK88xvW,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,99,33839,35499.0,63080.0,0.0,0.0,-1660.0,1660.0,Arrears,0,0.0,0,0,Existing Active,Active,,9/24/2024,Y LOAN,,,0,10599.0,1660.0,12/31/2024,1/7/2025,0.0,0.0,12/27/2025,12259,33839,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recS57pA3YMzw2Ssg,2025-01-01,,,,,,,,,0,Low,1/1/2025,34,13899,9649.0,35700.0,0.0,4250.0,4250.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,11/28/2024,Y LOAN,,,0,5399.0,850.0,2/6/2025,1/2/2025,0.0,0.0,1/7/2025,6249,13899,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recK2sjUurALYpyNn,2025-01-01,1994-03-21 00:00:00+00:00,30.8,26-35,,,,,2023-09-04,485,Critical,1/1/2025,492,6274,43479.0,37205.0,37205.0,0.0,-37205.0,37205.0,Arrears,0,0.0,0,0,Cancelled Returned past 3 mths,Return,5/6/2024,8/28/2023,Y LOAN,,,0,4999.0,740.0,9/4/2023,1/6/2025,0.0,0.0,3/31/2024,5739,6274,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-10-09 09:19:48.531000+00:00,,,,,
recdi1pxoVy68Rvbx,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,439,39239,39339.0,0.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,10/20/2023,Y LOAN,,,0,4499.0,670.0,10/11/2024,1/3/2025,100.0,0.0,10/11/2024,5169,39239,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recWFxrpxw4LuFK49,2025-01-01,,,,,,,,2024-12-07,25,Medium,1/1/2025,151,14039,15819.0,18580.0,18580.0,0.0,-1780.0,1780.0,Arrears,0,0.0,0,0,Inactive 15-30,PAR 7,,8/3/2024,Y LOAN,,,0,3499.0,560.0,12/7/2024,1/4/2025,0.0,0.0,12/17/2024,4059,14039,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recQGkhXMMJXRRaeM,2025-01-01,,,,,,,,2024-07-19,166,Critical,1/1/2025,292,19039,37759.0,26520.0,26520.0,0.0,-18720.0,18720.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,3/15/2024,Y LOAN,,,0,4999.0,780.0,7/19/2024,1/3/2025,0.0,0.0,7/10/2024,5779,19039,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recj6PTleyGxlh1Xe,2025-01-01,,,,,,,,2024-12-09,23,Medium,1/1/2025,275,39119,42799.0,14720.0,14720.0,0.0,-3680.0,3680.0,Arrears,0,0.0,0,0,Inactive 15-30,PAR 7,,4/1/2024,Y LOAN,,,0,5999.0,920.0,12/9/2024,1/6/2025,0.0,0.0,12/7/2024,6919,39119,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recuFltx7p6o6AL3q,2025-01-01,,,,,,,,,0,Low,1/1/2025,19,52999,52999.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Cash,Paid Off,,12/13/2024,Y CASH,,,0,13699.0,1580.0,12/20/2024,1/3/2025,0.0,0.0,12/13/2024,52999,52999,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recaueX9Lcni2nsFQ,2025-01-01,,,,,,,,2024-01-25,342,Critical,1/1/2025,412,13460,44479.0,31019.0,31019.0,0.0,-31019.0,31019.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,11/16/2023,Y LOAN,,,0,5999.0,740.0,1/25/2024,1/2/2025,0.0,0.0,1/19/2024,6739,13460,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec5xWYHFFvS2Jh8t,2025-01-01,,,,,,,,2024-08-14,140,Critical,1/1/2025,287,19299,33899.0,21600.0,21600.0,0.0,-14600.0,14600.0,Arrears,0,700.0,0,0,Write Off,PAR 30,,3/20/2024,Y LOAN,,,0,4499.0,700.0,8/14/2024,1/8/2025,0.0,0.0,4/8/2025,5199,19299,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recudcZLVb0B9Ysq7,2025-01-01,1992-11-10 21:00:00+00:00,32.1,26-35,6.0,654645.0,109107.5,"100,000-149,999",,0,Low,1/1/2025,26,11259,11259.0,52320.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,New Active,Active,,12/6/2024,Y LOAN,,,0,6899.0,1090.0,1/3/2025,1/3/2025,0.0,0.0,11/20/2025,7989,11259,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-05 14:43:52.236000+00:00,312889.0,314256.0,27500.0,0.0,1.0
rectPHBFafnnew60Y,2025-01-01,,,,,,,,,0,Low,1/1/2025,301,63869,63859.0,9510.0,0.0,10.0,10.0,0.0,advance,1190,1190.0,0,0,Existing Active,Active,,3/6/2024,Y LOAN,1190.0,0.0,0,11499.0,1190.0,1/8/2025,1/8/2025,0.0,0.0,2/12/2025,12689,63869,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recrxTdEuIzdAETgu,2025-01-01,,,,,,,,2023-12-30,368,Critical,1/1/2025,459,30829,90039.0,59210.0,59210.0,0.0,-59210.0,59210.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,9/30/2023,Y LOAN,,,0,10999.0,1520.0,12/30/2023,1/4/2025,0.0,0.0,12/23/2023,12519,30829,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recuUZXghVyHfBwVi,2025-01-01,,,,,,,,2024-08-02,152,Critical,1/1/2025,173,8109,27249.0,42630.0,42630.0,0.0,-19140.0,19140.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,7/12/2024,Y LOAN,,,0,5499.0,870.0,8/2/2024,1/3/2025,0.0,0.0,10/7/2024,6369,8109,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recOP6N33iw7DhSDg,2025-01-01,1993-12-14 21:00:00+00:00,31.0,26-35,6.0,385322.05,64220.34166666667,"50,000-99,999",,0,Low,1/1/2025,8,16989,12479.0,69990.0,0.0,4510.0,4510.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/24/2024,Y LOAN,,,0,9499.0,1490.0,1/28/2025,1/7/2025,0.0,0.0,12/17/2025,10989,16989,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-24 15:02:41.149000+00:00,162992.05,131400.0,90930.0,0.0,1.0
recWQCq89jhR0zzXE,2025-01-01,1994-11-11 00:00:00+00:00,30.1,26-35,,,,,2024-05-22,224,Critical,1/1/2025,364,20799,44479.0,23680.0,23680.0,0.0,-23680.0,23680.0,Arrears,0,740.0,0,0,Write Off,PAR 30,,1/3/2024,Y LOAN,,,0,5999.0,740.0,5/22/2024,1/8/2025,0.0,0.0,5/8/2024,6739,20799,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-10-08 13:15:18.997000+00:00,,,,,
rechSlW4AVWMxXDX7,2025-01-01,,,,,,,,,0,Low,1/1/2025,84,21649,21629.0,43270.0,43270.0,20.0,20.0,0.0,advance,1130,1110.0,0,0,Existing Active,Active,,10/9/2024,Y LOAN,1130.0,0.0,0,7199.0,1110.0,1/8/2025,1/8/2025,0.0,0.0,9/8/2025,8309,21649,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recBtxgmMbuLKdANY,2025-01-01,,,,,,,,2023-12-29,369,Critical,1/1/2025,607,43719,63159.0,19440.0,19440.0,0.0,-19440.0,19440.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,5/5/2023,Y LOAN,,,0,6999.0,1080.0,12/29/2023,1/3/2025,0.0,0.0,12/29/2025,8079,43719,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec88xKJWM89ykWgn,2025-01-01,,,,,,,,2024-05-25,221,Critical,1/1/2025,242,12459,52599.0,61560.0,61560.0,0.0,-40140.0,40140.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,5/4/2024,Y LOAN,,,0,8499.0,1260.0,5/25/2024,1/4/2025,0.0,0.0,5/27/2024,9759,12459,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rechB4ctAoU6L4oIU,2025-01-01,,,,,,,,2024-04-25,251,Critical,1/1/2025,251,4699,29699.0,36200.0,36200.0,0.0,-25000.0,25000.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,4/25/2024,Y LOAN,,,0,4499.0,700.0,4/25/2024,1/2/2025,0.0,0.0,6/28/2024,5199,4699,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rechREe00JdoadhWL,2025-01-01,,,,,,,,,0,Low,1/1/2025,60,12019,12019.0,33540.0,33540.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/2/2024,Y LOAN,,,0,4999.0,780.0,1/4/2025,1/4/2025,0.0,0.0,5/19/2025,5779,12019,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
